addressLatitude,addressLongitude,creditUnionName,creditUnionSiteName,city,cityPhysical,country,isMainOffice,isMdi,bilingual_Services,credit_Builder,financial_Counseling,first_Time_Homebuyer_Program,inSchoolBranch,low_cost_wire_transfers,no_Cost_Tax_Preparation,no_Cost_Share_Drafts,palS_I,palS_II,siteFunctions,siteName,state,url,zipcode,street
36.870261,-76.148872,PENTAGON,Haygood,Virginia Beach,,United States,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.penfed.org,23455,4920 Haygood Rd
36.860545,-76.212812,CHARTWAY,Raby Road Branch,Norfolk,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,https://www.chartway.com,23502-2411,5670 Raby Rd
36.86042,-76.208183,NAVY FEDERAL CREDIT UNION,Janaf VA,Norfolk,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.navyfcu.org,23502,1140 N Military Hwy Ste 820
36.856559,-76.232041,NORFOLK FIRE DEPARTMENT,Main Office,Norfolk,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,http://www.norfolkfirefcu.org,23502-3331,4100 E Virginia Beach Blvd
36.851737,-76.279908,NEWPORT NEWS SHIPBUILDING EMPLOYEES,Norfolk Post Office Branch,Norfolk,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,http://www.bayportcu.org,23501-9908,600 Church St
36.855565,-76.222513,IBEW LOCAL UNION 80,Corporate,Norfolk,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,VA,"",23502,5307 E Virginia Beach Blvd
36.864375,-76.13167,NEWPORT NEWS SHIPBUILDING EMPLOYEES,Pembroke Meadows Branch,Virginia Beach,,United States,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.bayportcu.org,23455,750 Independence Blvd
36.844922,-76.288241,UNIFY FINANCIAL,Norfolk,Norfolk,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Member Services;ATM;;,,VA,http://www.unifyfcu.com,23510-2107,2 Commercial Pl
36.8438,-76.304721,NAVY FEDERAL CREDIT UNION,NMC Portsmouth VA,Portsmouth,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.navyfcu.org,23708,"620 John Paul Jones Cir NMCP Bldg 3, 2nd Floor"
38.478197,-78.872153,PARK VIEW,Harmony Square,Harrisonburg,,United States,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.pvfcu.org,22802,1675 Virginia Ave
38.474371,-78.873505,PARK VIEW,VMRC,Harrisonburg,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.pvfcu.org,22802,1491 Virginia Ave
38.43054,-78.840628,COMMONWEALTH ONE,Harrisonburg Regional,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cofcu.org,22802,42 Terri Dr
38.467755,-78.875455,EVERENCE,Harrisonburg,Harrisonburg,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;Shared Service Center,,VA,http://www.everence.com,22802,841 Mount Clinton Pike STE B
38.443066,-78.856035,MOSAIC,Mosaic Federal Credit Union,Harrisonburg,,United States,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;;Drive Thru;,,VA,http://www.mosaicfcu.org,22801-4324,31 S Carlton St
38.425583,-78.84865,UNIVERSITY OF VA COMMUNITY CU,Member Options Loan Production Office,Harrisonburg,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Member Services;;;,,VA,http://www.uvacreditunion.org,22801-8021,2060 Pro Pointe Ln
38.425729,-78.854964,DUPONT COMMUNITY,DCCU Branch - Reservoir Office,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.mydccu.com,22801,1925 Reservoir St
38.445128,-78.878392,COMMONWEALTH ONE,JMU Memorial Hall,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.cofcu.org,22807,395 S High St
38.4357,-78.8697,COMMONWEALTH ONE,JMU,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.cofcu.org,22807-1008,170 Bluestone Dr
38.4357,-78.8697,COMMONWEALTH ONE,JMU Festival Center,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.cofcu.org,22807,1301 Carrier Dr
38.433498,-78.873314,COMMONWEALTH ONE,JMU Bus Stop,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.cofcu.org,22807,800 S Main St
38.433498,-78.873314,COMMONWEALTH ONE,JMU - ATM,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.cofcu.org,22807-0001,800 S Main St Gibbons Hall #5
38.394302,-78.833099,PARK VIEW,Sunnyside,Rockingham,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.pvfcu.org,22801,1130 Highlands Pl
38.4221,-78.8752,DUPONT COMMUNITY,DCCU Branch - Stone Port,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.mydccu.com,22801,1900 Stone Spring Rd
38.404652,-78.856682,COMMONWEALTH ONE,Rockingham Memorial Hospital,Rockingham,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.cofcu.org,22801,2010 Health Campus Dr
38.431854,-78.903275,DUPONT COMMUNITY,DCCU Branch - South High Street Office,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.mydccu.com,22801,1820 S High St
38.410417,-78.906515,DUPONT COMMUNITY,DCCU Branch - Kaylor Office,Harrisonburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,22801,47 W Kaylor Park Dr
38.413068,-78.94327,PARK VIEW,Dayton,Dayton,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.pvfcu.org,22821,305 Mason St
38.384025,-78.969963,PARK VIEW,BRC,Bridgewater,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.pvfcu.org,22812,210 Virginia Ave
38.198852,-79.011646,DUPONT COMMUNITY,DCCU Branch - Verona Office,Verona,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,24482,315 Lee Hwy
38.192963,-79.014282,AUGUSTA COUNTY,AUGUSTA COUNTY FEDERAL CREDIT UNION,VERONA,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,https://www.augustacountyfcu.org,24482-2639,18 GOVERNMENT CENTER LN
38.189575,-79.022926,UNITED STATES SENATE,Staunton,Verona,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,https://www.ussfcu.org,24482,1559 Commerce Rd Suite 303
38.06837,-78.882952,DUPONT COMMUNITY,DCCU Branch - Riverside Office,Waynesboro,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,22980,200 E Broad St
38.077373,-78.917712,DUPONT COMMUNITY,DCCU Branch - West Main Office,Waynesboro,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,22980,2200 W Main St
38.066757,-78.936004,DUPONT COMMUNITY,DCCU Branch - Lucy Lane Office,Waynesboro,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,22980,140 Lucy Ln
38.055157,-78.934296,DUPONT COMMUNITY,DCCU Corporate Headquarters,Waynesboro,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,;;;,,VA,http://www.mydccu.com,22980,1154 Shenandoah Village Dr
38.055157,-78.934296,DUPONT COMMUNITY,DCCU Operations Center,Waynesboro,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,http://www.mydccu.com,22980,1140 Shenandoah Village Dr
38.1043,-78.9724,DUPONT COMMUNITY,ATM - Windward Point,Fishersville,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.mydccu.com,22939,47 Windward Dr
38.106205,-78.97995,DUPONT COMMUNITY,DCCU Branch - Windward Pointe,Fishersville,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.mydccu.com,22939,32 Windward Dr Unit Space #360
38.094316,-78.986503,AUGUSTA HEALTH CARE CREDIT UNION,AUGUSTA HEALTH CARE CREDIT UNION,FISHERSVILLE,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;;,,VA,https://www.ahccu.com,22939,78 MEDICAL CENTER DR
38.109372,-78.995814,VALLEYSTAR,Fishersville,Staunton,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;Shared Service Center,,VA,http://www.valleystar.org,24401-6348,19 Myers Corner Dr Ste A01
37.891792,-78.870914,UNIVERSITY OF VA COMMUNITY CU,Nellysford Branch,Nellysford,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.uvacreditunion.org,22958-2200,3033 Rockfish Valley Hwy
38.137499,-79.048574,DUPONT COMMUNITY,DCCU Branch - Community Way Office,Staunton,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,24401,105 Community Way
38.15379,-79.073524,DUPONT COMMUNITY,DCCU Branch - Downtown Staunton,Staunton,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,24401,410 N Augusta St
38.032716,-79.039225,DUPONT COMMUNITY,DCCU Branch - Stuarts Draft Office,Stuarts Draft,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mydccu.com,24477,2518 Stuarts Draft Hwy
38.150284,-79.114488,DUPONT COMMUNITY,ATM - West Staunton,Staunton,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.mydccu.com,24401,172 Parkersburg Tpke
37.667483,-78.685369,YOGAVILLE,Yogaville Federal Credit Union,Buckingham,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,VA,"",23921-2234,1430 Woodland Church Rd
38.077045,-79.386079,DUPONT COMMUNITY,ATM - Craigsville,Craigsville,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,;ATM;;,,VA,http://www.mydccu.com,24430,139 W Craig St
37.802118,-79.410853,DUPONT COMMUNITY,DCCU Branch - Lexington Office,Lexington,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.mydccu.com,24450,1130 N Lee Hwy
37.734523,-79.353353,"BEACON CREDIT UNION, INCORPORATED",Buena Vista,Buena Vista,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24416-2733,2101 Forest Ave
37.468729,-79.118774,"BEACON CREDIT UNION, INCORPORATED",Madison Heights,Madison Heights,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24572-6259,155 Amelon Sq
37.438401,-79.119255,CENTRAL VIRGINIA,Madison Heights Branch,Madison Heights,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cvfcu.com,24572-2447,109 Seminole Dr
37.7933738,-79.8818621,JACKSON RIVER COMMUNITY,Jackson River Community Credit Union,Low Moor,,United States,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.jrccu.org,24457,Westvaco Road
37.408726,-79.052147,CENTRAL VIRGINIA,Mt. Athos Branch,Lynchburg,,United States,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cvfcu.com,24504-5429,1638 Mount Athos Rd
37.417978,-79.1413,GLAMORGAN EMPLOYEES,Glamorgan E F C U,Lynchburg,,United States,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Member Services;;;,,VA,"",24504-1323,21 7th St
37.41448,-79.178132,FREEDOM FIRST,Langhorne,Lynchburg,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24501,2102 Langhorne RD
37.41448,-79.178132,"BEACON CREDIT UNION, INCORPORATED",Langhorne Road,Lynchburg,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24501,2134 Langhorne Rd
37.409628,-79.216772,CENTRAL VIRGINIA,Old Forest Road,Lynchburg,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cvfcu.com,24501-2915,3404 Old Forest Rd
37.392963,-79.166183,LYNCHBURG MUNICIPAL EMPLOYEES,3176 Fort Ave,Lynchburg,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://lmefcu.org,24501,3176 Fort Ave
37.397555,-79.223618,VIRGINIA,LAKESIDE CROSSING BRANCH,Lynchburg,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.vacu.org,24501,3901 Old Forest Rd
37.793137,-79.996188,JACKSON RIVER COMMUNITY,Jackson River Community Credit Union,Covington,,United States,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.jrccu.org,24426,347 N Court Ave
37.389512,-79.237332,"BEACON CREDIT UNION, INCORPORATED",Forest Rd Branch,Lynchburg,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24502,19029 Forest Rd
37.373454,-79.193091,KEMBA ROANOKE,KEMBA ROANOKE LYNCHBURG,LYNCHBURG,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;;Drive Thru;,,VA,http://WWW.KEMBAFCU.ORG,24502,6001 FORT AVE
37.375636,-79.213783,"BEACON CREDIT UNION, INCORPORATED",Corporate Office,Lynchburg,,United States,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,;;;,,VA,http://www.mybcu.org,24502,107 Leroy Bowen Dr
37.369949,-79.182952,GENERAL ELECTRIC EMPLOYEES,Virginia,Lynchburg,,United States,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,https://www.myGECreditUnion.com,24502,2300 Wards Rd Ste E
37.366141,-79.207433,"BEACON CREDIT UNION, INCORPORATED",Logans Office,Lynchburg,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24502,6320 Logans Ln
37.362232,-79.209191,VIRGINIA,LYNCHBURG BRANCH,Lynchburg,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.vacu.org,24502-2335,7114 Timberlake Rd
37.370985,-79.302777,CENTRAL VIRGINIA,Forest Branch,Forest,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cvfcu.com,24551,14416 Forest Rd
37.353021,-79.22583,FREEDOM FIRST,Timberlake,Lynchburg,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24502,7815 Timberlake RD
37.344162,-79.23545,CENTRAL VIRGINIA,Timberlake Branch,Lynchburg,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.cvfcu.com,24502-7202,20255 Timberlake Rd
37.339321,-79.22496,BLUE EAGLE,Cornerstone,Lynchburg,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.blueeaglecreditunion.com,24502,1210 Greenview Dr
37.34857,-79.502921,"BEACON CREDIT UNION, INCORPORATED",Bedford,Bedford,,United States,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.mybcu.org,24523,1629 Forest Rd
37.300167,-78.392611,VIRGINIA,FARMVILLE BRANCH,Farmville,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.vacu.org,23901-1773,100 Midtown Ave
37.418865,-79.912089,VIRGINIA,DALEVILLE TOWN CENTER BRANCH,Daleville,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.vacu.org,24083-1177,32 Charter Ave
37.401612,-79.91242,FREEDOM FIRST,Daleville Branch,Daleville,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24083-2917,1171 Roanoke Rd
37.120104,-79.718909,VIRGINIA,WESTLAKE BRANCH,Hardy,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.vacu.org,24101,12975 Booker T Washington Hwy
37.305395,-79.88928,FREEDOM FIRST,Bonsack Branch,Roanoke,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24012,3565 Orange Ave NE
37.275703,-79.88456,VIRGINIA,VINTON BRANCH,Vinton,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://www.vacu.org,24179,1056 By Pass Rd
37.275924,-79.902101,FREEDOM FIRST,Vinton,Vinton,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24179-3317,203 W Virginia Ave
37.3074,-79.9229,VIRGINIA,ORANGE AVE BRANCH,Roanoke,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.vacu.org,24012,1445 Mexico Way NE
37.353381,-79.953135,STAR CITY,Main Office,Roanoke,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,VA,"",24019,7635 Plantation Rd
37.345494,-79.955727,BLUE EAGLE,North Market,Roanoke,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.blueeaglecreditunion.com,24019,7208A Williamson Rd
37.327875,-79.954025,ROANOKE VALLEY COMMUNITY,North Roanoke branch,Roanoke,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.rvccu.org,24012,605 Abney Rd
37.278814,-79.930736,ROANOKE VALLEY COMMUNITY,Main Office,Roanoke,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.rvccu.org,24016-2123,723 5th St NE
37.317128,-79.956608,FREEDOM FIRST,Crossroads 5002,Roanoke,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.freedomfirst.com,24012,5002 Cross RD
37.277856,-79.933383,BLUE EAGLE,Rutherford,Roanoke,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.blueeaglecreditunion.com,24022,419 Rutherford Ave NE
37.314728,-79.958991,BLUE EAGLE,Hershberger,Roanoke,,United States,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;Drive Thru;,,VA,http://www.blueeaglecreditunion.com,24012-2226,1430 Hershberger Rd NW
37.314667,-79.962271,VIRGINIA,HERSHBERGER BRANCH,Roanoke,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://www.vacu.org,24012-7208,1611 Hershberger Rd NW
37.224425,-77.408833,PEOPLES ADVANTAGE,Financial Empowerment Center Petersburg,Petersburg,,United States,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Member Services;ATM;;,,VA,http://peoplesadvfcu.org,23803,100 Perry St
37.190065,-77.365454,PEOPLES ADVANTAGE,Main Office,Petersburg,,United States,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,Member Services;ATM;Drive Thru;,,VA,http://peoplesadvfcu.org,23805-9303,110 Wagner Rd
36.754507,-77.851365,BRUNSWICK COUNTY TEACHERS,Headquarters,Lawrenceville,,United States,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Member Services;;;,,VA,"",23868-2100,411 S Hicks St
36.835357,-76.347969,SUMMIT HAMPTON ROADS,Summit Hampton Roads FCU Main Office,Portsmouth,,United States,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://www.shrfcu.com,23707,3636 High St
36.852322,-76.190552,HEALTHCARE SYSTEMS,Leigh Hospital,Norfolk,,United States,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Member Services;ATM;;,,VA,http://Healthcarefcu.org,23502,830 Kempsville RD
